incident_id,offense_id,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC
20215003725,2.0215E+16,1212,0,robbery-car-jacking,robbery,5/14/2021 16:15,,5/14/2021 16:15,,3129652,1686794,-105.0391111,39.7181489,4,411,barnum,1,0
2021499103,2.0215E+15,1212,0,robbery-car-jacking,robbery,8/21/2021 0:55,,8/30/2021 13:14,E 29TH PL / N SYRACUSE ST,3168981,1701677,-104.8989573,39.7583744,5,512,central-park,1,0
2017393652,2.01739E+15,1212,0,robbery-car-jacking,robbery,6/16/2017 11:56,,6/16/2017 11:59,412 N FEDERAL BLVD,3133633,1688340,-105.0249309,39.7223367,4,411,valverde,1,0
2019207703,2.01921E+15,1212,0,robbery-car-jacking,robbery,4/3/2019 17:00,,4/3/2019 18:28,E 40TH AVE / N COLORADO BLVD,3157255,1706885,-104.9405499,39.7728767,2,212,northeast-park-hill,1,0
2020322319,2.02032E+15,1212,0,robbery-car-jacking,robbery,5/25/2020 9:42,,5/25/2020 10:12,E BUCHTEL BLVD / S WASHINGTON ST,3146540,1677931,-104.9792592,39.6935676,3,313,platt-park,1,0
2018870228,2.01887E+15,1212,0,robbery-car-jacking,robbery,12/27/2018 21:00,,12/27/2018 21:17,1280 S BIRCH ST,3158785,1677999,-104.9357452,39.6935535,3,322,virginia-village,1,0
2021631484,2.02163E+15,1212,0,robbery-car-jacking,robbery,11/6/2021 8:11,,11/6/2021 8:11,1300 BLOCK W 9TH AVE,3139437,1691325,-105.00424,39.730446,1,123,lincoln-park,1,0
2021467024,2.02147E+15,1212,0,robbery-car-jacking,robbery,8/14/2021 23:00,,8/18/2021 20:18,E COLFAX AVE / N OGDEN ST,3147550,1694859,-104.9753227,39.7400224,6,621,north-capitol-hill,1,0
2018703925,2.0187E+15,1212,0,robbery-car-jacking,robbery,10/14/2018 1:15,,10/14/2018 1:24,21ST ST / MARKET ST,3142763,1700132,-104.9922398,39.7545723,6,612,five-points,1,0
2021607920,2.02161E+15,1212,0,robbery-car-jacking,robbery,10/23/2021 23:00,,10/24/2021 16:08,3300 BLK N CLAYTON ST,3153144,1703413,-104.9552489,39.7634141,2,212,clayton,1,0
2019605333,2.01961E+15,1212,0,robbery-car-jacking,robbery,9/21/2019 11:00,,9/21/2019 18:12,E 5TH AVE / N DEXTER ST,3159567,1689224,-104.9327173,39.724355,3,321,hilltop,1,0
2021360729,2.02136E+15,1212,0,robbery-car-jacking,robbery,6/25/2021 11:30,,6/25/2021 12:19,4785 N FEDERAL BLVD,3133321,1710640,-105.025626,39.7835585,1,111,berkeley,1,0
2017618991,2.01762E+15,1212,0,robbery-car-jacking,robbery,9/14/2017 17:30,9/14/2017 18:00,9/14/2017 22:25,600 BLOCK 16TH ST,3142930,1696439,-104.9917193,39.7444319,6,611,cbd,1,0
2021283186,2.02128E+15,1212,0,robbery-car-jacking,robbery,5/20/2021 0:23,,5/20/2021 3:22,2660 N FEDERAL BLVD,3133725,1700398,-105.0243794,39.7554368,1,121,jefferson-park,1,0
201998494,2.01998E+14,1212,0,robbery-car-jacking,robbery,2/13/2019 10:42,2/13/2019 14:46,2/13/2019 14:46,1900 BLK N GRANT ST,3145113,1697516,-104.9839347,39.7473546,6,621,north-capitol-hill,1,0
20205003730,2.0205E+16,1212,0,robbery-car-jacking,robbery,9/9/2020 17:12,,9/9/2020 17:12,W 10TH AVE / N SANTA FE DR,3141006,1691936,-104.9986496,39.7320997,1,123,lincoln-park,1,0
2021314987,2.02131E+15,1212,0,robbery-car-jacking,robbery,6/3/2021 23:08,,6/4/2021 0:52,4408 N PECOS ST,3138785,1708230,-105.0062314,39.7768628,1,112,sunnyside,1,0
2021218464,2.02122E+15,1212,0,robbery-car-jacking,robbery,4/18/2021 10:06,,4/18/2021 10:06,,3157750,1690805,-104.9391421,39.7287261,2,222,hale,1,0
2018395836,2.0184E+15,1212,0,robbery-car-jacking,robbery,6/13/2018 0:35,,6/13/2018 0:55,,3146789,1699721,-104.9779294,39.7533814,2,211,five-points,1,0
2018395900,2.0184E+15,1212,0,robbery-car-jacking,robbery,6/13/2018 1:10,,6/13/2018 1:45,,3142895,1695682,-104.9918589,39.7423543,6,611,cbd,1,0
2017558847,2.01756E+15,1212,0,robbery-car-jacking,robbery,8/21/2017 22:10,,8/22/2017 1:22,4200 MORRISON RD,3128891,1681761,-105.0419064,39.7043428,4,412,westwood,1,0
2018435737,2.01844E+15,1212,0,robbery-car-jacking,robbery,6/29/2018 5:53,,6/29/2018 5:53,2200 BLOCK LAWRENCE ST,3143775,1700133,-104.9886405,39.7545595,6,611,five-points,1,0
2021511452,2.02151E+15,1212,0,robbery-car-jacking,robbery,9/5/2021 3:38,,9/5/2021 4:47,3111 N MARION ST,3148311,1702516,-104.9724586,39.76103,2,211,whittier,1,0
2020154282,2.02015E+15,1212,0,robbery-car-jacking,robbery,3/10/2020 20:50,,3/10/2020 23:44,,3188601,1714698,-104.8288318,39.7937415,5,521,montbello,1,0
2020719480,2.02072E+15,1212,0,robbery-car-jacking,robbery,12/9/2020 20:45,12/9/2020 21:45,12/10/2020 17:09,4880 N FEDERAL BLVD,3133600,1711257,-105.0246219,39.7852483,1,111,chaffee-park,1,0
2020743577,2.02074E+15,1212,0,robbery-car-jacking,robbery,12/24/2020 6:41,,12/24/2020 13:15,N SPEER BLVD / W COLFAX AVE,3140932,1694856,-104.9988554,39.7401167,1,123,lincoln-park,1,0
2018773173,2.01877E+15,1212,0,robbery-car-jacking,robbery,11/13/2018 1:18,,11/13/2018 2:35,1331 17TH ST,3141649,1698851,-104.9962271,39.7510728,6,612,union-station,1,0
2018163291,2.01816E+15,1212,0,robbery-car-jacking,robbery,3/10/2018 5:30,,3/10/2018 5:58,2692 S FEDERAL BLVD,3133884,1668355,-105.0244105,39.6674697,4,422,college-view-south-platte,1,0
2017607633,2.01761E+15,1212,0,robbery-car-jacking,robbery,9/10/2017 10:15,,9/10/2017 11:38,2000 BLOCK N VINE ST,3151240,1697631,-104.9621433,39.7475728,6,622,city-park-west,1,0
201860687,2.01861E+14,1212,0,robbery-car-jacking,robbery,1/25/2018 22:50,,1/25/2018 22:50,E 27TH AVE / N ST PAUL ST,3154300,1700611,-104.9511972,39.7557031,2,213,skyland,1,0
2017338124,2.01734E+15,1212,0,robbery-car-jacking,robbery,5/24/2017 22:17,,5/24/2017 22:46,1300 BLOCK N BROADWAY ST,3144304,1693793,-104.9868864,39.7371469,6,623,capitol-hill,1,0
201830046,2.0183E+14,1212,0,robbery-car-jacking,robbery,1/12/2018 23:30,1/13/2018 0:30,1/13/2018 12:01,,3133874,1676137,-105.0243013,39.6888333,4,422,ruby-hill,1,0
2021596507,2.0216E+15,1212,0,robbery-car-jacking,robbery,10/18/2021 14:10,,10/18/2021 16:03,1770 CHESTNUT PL,3140164,1700366,-105.0014788,39.7552542,6,612,union-station,1,0
2018191456,2.01819E+15,1212,0,robbery-car-jacking,robbery,3/12/2018 0:01,3/22/2018 8:57,3/22/2018 8:57,8700 BLK E COLFAX AVE,3172488,1695173,-104.8866399,39.7404556,2,223,east-colfax,1,0
2020279480,2.02028E+15,1212,0,robbery-car-jacking,robbery,5/7/2020 0:15,5/7/2020 1:10,5/7/2020 1:10,E TENNESSEE AVE / S ONEIDA ST,3166515,1679826,-104.9082345,39.698434,3,322,washington-virginia-vale,1,0
202010715,2.02011E+14,1212,0,robbery-car-jacking,robbery,1/5/2020 21:33,,1/5/2020 22:22,3100 BLK W BAILS PL,3133048,1674481,-105.0272669,39.684299,4,421,mar-lee,1,0
2020511093,2.02051E+15,1212,0,robbery-car-jacking,robbery,8/23/2020 14:12,,8/23/2020 15:37,580 N JOSEPHINE ST,3152473,1689568,-104.9579296,39.7254183,3,311,cherry-creek,1,0
2021266875,2.02127E+15,1212,0,robbery-car-jacking,robbery,5/12/2021 9:30,,5/12/2021 10:04,5300 BLK N VENTURA ST,3202943,1714890,-104.7777901,39.7939666,5,522,gateway-green-valley-ranch,1,0
2020440562,2.02044E+15,1212,0,robbery-car-jacking,robbery,7/20/2020 16:30,,7/20/2020 16:31,77 W ALAMEDA AVE,3143588,1684442,-104.9896191,39.7114877,3,311,baker,1,0
2019456170,2.01946E+15,1212,0,robbery-car-jacking,robbery,7/19/2019 0:00,7/19/2019 1:00,7/20/2019 18:18,900 BLK N KNOX CT,3131494,1691986,-105.0324682,39.7323762,1,122,villa-park,1,0
202020596,2.02021E+14,1212,0,robbery-car-jacking,robbery,1/10/2020 4:25,,1/10/2020 5:09,5090 N FEDERAL BLVD,3133547,1712609,-105.0247853,39.7889605,1,111,chaffee-park,1,0
2021518957,2.02152E+15,1212,0,robbery-car-jacking,robbery,9/8/2021 23:39,,9/9/2021 0:30,,3212717,1714003,-104.7430354,39.7913133,5,523,gateway-green-valley-ranch,1,0
2018815751,2.01882E+15,1212,0,robbery-car-jacking,robbery,12/2/2018 17:52,,12/2/2018 19:27,3100 BLK W MEXICO AVE,3133280,1675279,-105.0264278,39.6864864,4,421,mar-lee,1,0
2020732647,2.02073E+15,1212,0,robbery-car-jacking,robbery,12/18/2020 1:45,,12/18/2020 2:02,4880 N FEDERAL BLVD,3133600,1711257,-105.0246219,39.7852483,1,111,chaffee-park,1,0
2019559064,2.01956E+15,1212,0,robbery-car-jacking,robbery,9/2/2019 6:18,,9/2/2019 6:18,500 BLOCK E 17TH AVE,3146007,1696008,-104.980786,39.7432009,6,621,north-capitol-hill,1,0
2020743574,2.02074E+15,1212,0,robbery-car-jacking,robbery,12/24/2020 6:30,,12/24/2020 6:30,S DOWNING ST / E BUCHTEL BLVD,3148190,1676265,-104.9734302,39.6889679,3,313,platt-park,1,0
202116098,2.02116E+14,1212,0,robbery-car-jacking,robbery,1/9/2021 5:27,,1/9/2021 7:51,,3149246,1703832,-104.9691055,39.7646277,2,211,cole,1,0
2017683643,2.01768E+15,1212,0,robbery-car-jacking,robbery,10/11/2017 19:35,,10/11/2017 19:35,,3131253,1678064,-105.0335792,39.6941607,4,421,mar-lee,1,0
2018504521,2.0185E+15,1212,0,robbery-car-jacking,robbery,7/25/2018 16:48,,7/25/2018 19:05,S TEJON ST / W KENTUCKY AVE,3137276,1679910,-105.0121411,39.6991415,4,412,athmar-park,1,0
201970856,2.01971E+14,1212,0,robbery-car-jacking,robbery,1/31/2019 19:00,,1/31/2019 20:20,W 14TH AVE / N FEDERAL BLVD,3133541,1694047,-105.0251519,39.7380049,1,122,sun-valley,1,0
2018859898,2.01886E+15,1212,0,robbery-car-jacking,robbery,12/21/2018 20:30,,12/22/2018 1:02,,3125735,1677677,-105.0531944,39.6931744,4,421,mar-lee,1,0
2019783201,2.01978E+15,1212,0,robbery-car-jacking,robbery,12/12/2019 10:44,,12/12/2019 12:04,10700 E DARTMOUTH AVE,3179637,1665333,-104.8619644,39.6584037,3,323,kennedy,1,0
2019536823,2.01954E+15,1212,0,robbery-car-jacking,robbery,8/23/2019 2:10,8/23/2019 15:15,8/23/2019 17:33,3200 BLOCK N DEXTER ST,3159378,1703160,-104.93308,39.7626149,2,221,northeast-park-hill,1,0
2020620828,2.02062E+15,1212,0,robbery-car-jacking,robbery,10/17/2020 20:45,10/17/2020 20:45,10/17/2020 20:45,,3123433,1650995,-105.0618319,39.6199559,4,423,marston,1,0
2017385650,2.01739E+15,1212,0,robbery-car-jacking,robbery,6/13/2017 2:00,,6/13/2017 9:13,1300 BLOCK N XENIA ST,3172745,1694276,-104.8857476,39.7379884,2,223,east-colfax,1,0
2021507122,2.02151E+15,1212,0,robbery-car-jacking,robbery,9/3/2021 5:12,,9/3/2021 5:12,,3143743,1699150,-104.988774,39.7518615,6,611,five-points,1,0
2018170517,2.01817E+15,1212,0,robbery-car-jacking,robbery,3/13/2018 14:40,,3/13/2018 15:48,2309 S FEDERAL BLVD,3133463,1671030,-105.0258564,39.6748193,4,421,harvey-park,1,0
20183905,2.01839E+13,1212,0,robbery-car-jacking,robbery,1/2/2018 16:50,,1/2/2018 17:41,S KNOX CT / MORRISON RD,3131537,1684276,-105.0324564,39.71121,4,412,westwood,1,0
2020456091,2.02046E+15,1212,0,robbery-car-jacking,robbery,7/28/2020 15:32,,7/28/2020 16:58,5100 W ALAMEDA AVE,3126127,1684163,-105.0516877,39.7109747,4,412,westwood,1,0
2018370300,2.01837E+15,1212,0,robbery-car-jacking,robbery,6/1/2018 22:00,6/2/2018 5:00,6/2/2018 10:24,3200 BLK E 45TH AVE,3154768,1709017,-104.9493515,39.778771,2,212,elyria-swansea,1,0
2019299667,2.0193E+15,1212,0,robbery-car-jacking,robbery,5/13/2019 15:54,,5/13/2019 17:47,4900 BLK N BLACKHAWK WAY,3188089,1711937,-104.8307262,39.7861726,5,521,montbello,1,0
202062990,2.02063E+14,1212,0,robbery-car-jacking,robbery,1/28/2020 19:04,,1/28/2020 19:04,4775 N ARGONNE ST,3206176,1710872,-104.7664008,39.7828657,5,523,gateway-green-valley-ranch,1,0
2018408324,2.01841E+15,1212,0,robbery-car-jacking,robbery,6/18/2018 11:20,,6/18/2018 11:25,4700 BLK N TOWER RD,3204405,1710530,-104.7727117,39.781966,5,522,gateway-green-valley-ranch,1,0
2021288836,2.02129E+15,1212,0,robbery-car-jacking,robbery,5/22/2021 13:10,,5/22/2021 13:48,601 W MISSISSIPPI AVE,3142162,1679126,-104.9947928,39.696916,4,412,athmar-park,1,0
2018519072,2.01852E+15,1212,0,robbery-car-jacking,robbery,7/31/2018 16:15,,7/31/2018 16:20,00 BLOCK E 10TH AVE,3144616,1691909,-104.985815,39.7319701,6,623,capitol-hill,1,0
2018798945,2.0188E+15,1212,0,robbery-car-jacking,robbery,11/24/2018 21:30,11/24/2018 22:30,11/25/2018 0:22,E COLFAX AVE / N TAMARAC ST,3170067,1695048,-104.8952516,39.740157,2,223,east-colfax,1,0
2019203663,2.0192E+15,1212,0,robbery-car-jacking,robbery,4/2/2019 5:36,,4/2/2019 5:36,12900 BLK E 55TH AVE,3186032,1714422,-104.8379809,39.7930356,5,521,montbello,1,0
2019466056,2.01947E+15,1212,0,robbery-car-jacking,robbery,7/24/2019 22:11,,7/24/2019 23:08,W 10TH AVE / N WOLFF ST,3126933,1692216,-105.0486807,39.7330709,1,122,villa-park,1,0
2021597833,2.0216E+15,1212,0,robbery-car-jacking,robbery,10/19/2021 9:20,,10/19/2021 11:33,3600 E 44TH AVE,3156052,1708357,-104.9447976,39.7769378,2,212,elyria-swansea,1,0
2018840564,2.01884E+15,1212,0,robbery-car-jacking,robbery,12/13/2018 8:15,,12/13/2018 8:15,5101 W 2ND AVE,3125966,1687708,-105.0521979,39.7207086,4,411,barnum-west,1,0
2021546861,2.02155E+15,1212,0,robbery-car-jacking,robbery,9/20/2021 8:00,,9/22/2021 21:55,700 BLK E 20TH AVE,3146910,1697792,-104.9775385,39.7480841,6,621,five-points,1,0
2018766782,2.01877E+15,1212,0,robbery-car-jacking,robbery,11/9/2018 20:12,,11/9/2018 21:49,,3167739,1699424,-104.9034274,39.752212,2,222,north-park-hill,1,0
2017525409,2.01753E+15,1212,0,robbery-car-jacking,robbery,8/8/2017 6:30,8/8/2017 6:59,8/8/2017 11:52,10500 BLOCK E 40TH AVE,3178563,1707016,-104.8647437,39.7728517,5,512,central-park,1,0
2019136250,2.01914E+15,1212,0,robbery-car-jacking,robbery,3/2/2019 7:05,,3/2/2019 7:05,5555 E COLFAX AVE,3162370,1695099,-104.9226198,39.7404345,2,222,south-park-hill,1,0
2021266542,2.02127E+15,1212,0,robbery-car-jacking,robbery,5/12/2021 4:55,5/12/2021 4:59,5/12/2021 4:59,2000 BLK S LAFAYETTE ST,3148958,1672908,-104.9707708,39.6797399,3,313,university,1,0
2021207547,2.02121E+15,1212,0,robbery-car-jacking,robbery,4/12/2021 12:47,,4/12/2021 12:47,2727 N ZUNI ST,3136027,1700876,-105.0161829,39.7567157,1,113,highland,1,0
2021102371,2.0211E+15,1212,0,robbery-car-jacking,robbery,2/19/2021 20:30,2/19/2021 22:00,2/19/2021 22:47,8119 E COLFAX AVE,3170553,1695126,-104.8935216,39.7403622,2,223,east-colfax,1,0
201769965,2.0177E+14,1212,0,robbery-car-jacking,robbery,1/31/2017 18:36,,1/31/2017 19:51,,3137949,1704258,-105.009282,39.7659715,1,113,highland,1,0
2019784066,2.01978E+15,1212,0,robbery-car-jacking,robbery,12/12/2019 17:40,,12/12/2019 19:13,100 BLK N IRVING ST,3132313,1687014,-105.0296478,39.7187154,4,411,barnum,1,0
2018616143,2.01862E+15,1212,0,robbery-car-jacking,robbery,9/8/2018 16:28,,9/8/2018 18:01,451 S FEDERAL BLVD,3133504,1683194,-105.025485,39.7082117,4,412,westwood,1,0
2020291342,2.02029E+15,1212,0,robbery-car-jacking,robbery,5/12/2020 11:32,,5/12/2020 12:50,12425 E ALBROOK DR,3184356,1710415,-104.8440479,39.7820693,5,521,montbello,1,0
2020731433,2.02073E+15,1212,0,robbery-car-jacking,robbery,12/17/2020 12:30,12/17/2020 12:55,12/17/2020 13:41,3595 W MISSISSIPPI AVE,3131108,1679174,-105.0340743,39.6972099,4,412,westwood,1,0
2021157200,2.02116E+15,1212,0,robbery-car-jacking,robbery,3/19/2021 2:31,,3/19/2021 2:58,,3158551,1702567,-104.9360348,39.7610012,2,221,north-park-hill,1,0
2018216951,2.01822E+15,1212,0,robbery-car-jacking,robbery,4/2/2018 4:55,,4/2/2018 5:12,5100 BLK W 1ST AVE,3125747,1686955,-105.0529896,39.7186445,4,411,barnum-west,1,0
2020112773,2.02011E+15,1212,0,robbery-car-jacking,robbery,2/20/2020 23:45,2/21/2020 0:00,2/21/2020 11:51,300 BLOCK S OSCEOLA ST,3129861,1684137,-105.0384161,39.710852,4,412,westwood,1,0
2019729017,2.01973E+15,1212,0,robbery-car-jacking,robbery,11/15/2019 20:06,,11/15/2019 20:16,6700 BLK E COLFAX AVE,3165875,1695157,-104.9101552,39.7405319,2,223,south-park-hill,1,0
2017264521,2.01726E+15,1212,0,robbery-car-jacking,robbery,4/23/2017 18:15,,4/23/2017 18:23,4411 N PEORIA ST,3183194,1708212,-104.8482385,39.7760448,5,511,montbello,1,0
2017441117,2.01744E+15,1212,0,robbery-car-jacking,robbery,7/5/2017 0:45,,7/5/2017 1:15,3700 BLK W EXPOSITION AVE,3130616,1681542,-105.0357797,39.7037176,4,412,westwood,1,0
2021161094,2.02116E+15,1212,0,robbery-car-jacking,robbery,3/20/2021 22:30,,3/20/2021 23:09,1300 W COLFAX AVE,3139594,1694698,-105.0036162,39.7397031,1,123,lincoln-park,1,0
2019627379,2.01963E+15,1212,0,robbery-car-jacking,robbery,9/30/2019 20:18,,9/30/2019 21:22,2900 BLK W 47TH AVE,3133560,1709742,-105.0247924,39.78109,1,111,sunnyside,1,0
2019767206,2.01977E+15,1212,0,robbery-car-jacking,robbery,12/5/2019 5:25,12/5/2019 5:37,12/5/2019 6:04,620 N FEDERAL BLVD,3133850,1689895,-105.0241305,39.7266024,1,122,sun-valley,1,0
2019660057,2.01966E+15,1212,0,robbery-car-jacking,robbery,10/15/2019 10:40,,10/15/2019 11:24,,3138375,1678794,-105.0082569,39.6960616,4,422,ruby-hill,1,0
2020592378,2.02059E+15,1212,0,robbery-car-jacking,robbery,10/3/2020 18:21,,10/3/2020 18:22,,3182188,1665464,-104.8529008,39.6587138,3,323,kennedy,1,0
2017367355,2.01737E+15,1212,0,robbery-car-jacking,robbery,6/5/2017 22:19,6/5/2017 22:20,6/5/2017 22:46,,3163262,1671541,-104.9199828,39.6757474,3,323,goldsmith,1,0
201982355,2.01982E+14,1212,0,robbery-car-jacking,robbery,2/5/2019 18:20,2/5/2019 18:27,2/5/2019 19:57,W COLFAX AVE / N KING ST,3131210,1694883,-105.0334251,39.740333,1,122,west-colfax,1,0
202015560,2.02016E+14,1212,0,robbery-car-jacking,robbery,1/8/2020 0:53,,1/8/2020 0:53,16502 E 49TH AVE,3197935,1711633,-104.7957011,39.7851338,5,522,gateway-green-valley-ranch,1,0
2021479258,2.02148E+15,1212,0,robbery-car-jacking,robbery,8/21/2021 1:45,,8/21/2021 2:16,,3169130,1679404,-104.8989515,39.6972284,3,321,windsor,1,0
2017684130,2.01768E+15,1212,0,robbery-car-jacking,robbery,10/12/2017 1:14,,10/12/2017 1:14,,3190004,1708358,-104.8240071,39.776309,5,521,montbello,1,0
2020346907,2.02035E+15,1212,0,robbery-car-jacking,robbery,6/5/2020 16:45,6/5/2020 16:55,6/5/2020 17:23,2098 S FEDERAL BLVD,3133809,1672570,-105.0245986,39.679042,4,422,college-view-south-platte,1,0
2021147683,2.02115E+15,1212,0,robbery-car-jacking,robbery,3/13/2021 10:10,,3/13/2021 11:39,1155 S HURON ST,3141536,1678709,-104.9970256,39.6957807,4,422,ruby-hill,1,0
2019648772,2.01965E+15,1212,0,robbery-car-jacking,robbery,10/10/2019 7:40,,10/10/2019 8:40,8000 E 12TH AVE,3169810,1692979,-104.8962144,39.7344819,2,223,east-colfax,1,0
2019754898,2.01975E+15,1212,0,robbery-car-jacking,robbery,11/29/2019 7:31,,11/29/2019 7:31,4226 N MARIPOSA ST,3139827,1707584,-105.0025368,39.7750738,1,112,sunnyside,1,0
2021116891,2.02112E+15,1212,0,robbery-car-jacking,robbery,2/26/2021 23:50,,2/27/2021 0:04,5100 BLOCK N VALLEJO ST,3136803,1712789,-105.0131959,39.7894073,1,111,chaffee-park,1,0
2018144169,2.01814E+15,1212,0,robbery-car-jacking,robbery,3/1/2018 20:00,,3/1/2018 21:34,200 W 48TH AVE,3143087,1710576,-104.9908793,39.7832377,1,112,globeville,1,0
2018274788,2.01827E+15,1212,0,robbery-car-jacking,robbery,4/24/2018 20:45,,4/24/2018 22:22,855 S BROADWAY ST,3144188,1680515,-104.9875652,39.7006979,3,313,baker,1,0
2021305117,2.02131E+15,1212,0,robbery-car-jacking,robbery,5/30/2021 0:20,5/30/2021 0:57,5/30/2021 0:57,4770 W COLFAX AVE,3127017,1694763,-105.048337,39.7400617,1,122,west-colfax,1,0
2017412832,2.01741E+15,1212,0,robbery-car-jacking,robbery,6/24/2017 2:00,6/24/2017 3:15,6/24/2017 6:50,W 8TH AVE / N FEDERAL BLVD,3133556,1690884,-105.0251573,39.7293216,1,122,villa-park,1,0
2018783093,2.01878E+15,1212,0,robbery-car-jacking,robbery,11/16/2018 23:25,,11/17/2018 0:02,5115 MORRISON RD,3125944,1679342,-105.0524226,39.6977424,4,412,westwood,1,0
2021455155,2.02146E+15,1212,0,robbery-car-jacking,robbery,8/9/2021 17:10,,8/9/2021 18:00,1700 BLOCK N RACE ST,3150900,1696331,-104.9633797,39.7440096,6,622,city-park-west,1,0
2017743869,2.01774E+15,1212,0,robbery-car-jacking,robbery,11/5/2017 18:45,,11/5/2017 20:13,512 N ST PAUL ST,3154518,1689224,-104.9506668,39.7244402,3,311,cherry-creek,1,0
2021325743,2.02133E+15,1212,0,robbery-car-jacking,robbery,6/9/2021 1:15,6/9/2021 1:30,6/9/2021 2:43,4701 N PEORIA ST,3183128,1710649,-104.8484111,39.7827359,5,511,montbello,1,0
2019682402,2.01968E+15,1212,0,robbery-car-jacking,robbery,10/25/2019 7:15,10/25/2019 7:22,10/25/2019 7:25,41 N STUART ST,3128383,1686438,-105.0436284,39.7171892,4,411,barnum-west,1,0
2018208575,2.01821E+15,1212,0,robbery-car-jacking,robbery,3/29/2018 14:47,,3/29/2018 15:28,1620 N FILLMORE ST,3153701,1695772,-104.9534312,39.7424292,2,213,city-park,1,0
2018783642,2.01878E+15,1212,0,robbery-car-jacking,robbery,11/17/2018 8:07,,11/17/2018 11:21,00 BLK N ZENOBIA ST,3125972,1686436,-105.0521988,39.7172166,4,411,barnum-west,1,0
2017659839,2.01766E+15,1212,0,robbery-car-jacking,robbery,10/2/2017 3:50,,10/2/2017 3:54,1600 S COLORADO BLVD,3157535,1675659,-104.9402383,39.6871509,3,322,virginia-village,1,0
2018371997,2.01837E+15,1212,0,robbery-car-jacking,robbery,6/2/2018 23:33,,6/3/2018 0:58,2546 CALIFORNIA ST,3145836,1699791,-104.9813173,39.7535886,6,621,five-points,1,0
2017251681,2.01725E+15,1212,0,robbery-car-jacking,robbery,4/18/2017 11:30,,4/18/2017 15:11,,3163757,1700307,-104.9175691,39.7547069,2,222,north-park-hill,1,0
2020317451,2.02032E+15,1212,0,robbery-car-jacking,robbery,5/22/2020 22:01,,5/22/2020 22:01,,3137598,1678754,-105.0110189,39.6959633,4,422,ruby-hill,1,0
2017380125,2.01738E+15,1212,0,robbery-car-jacking,robbery,6/10/2017 22:06,,6/10/2017 23:23,1300 BLOCK N WINONA CT,3127387,1693588,-105.0470422,39.7368311,1,122,west-colfax,1,0
2020646424,2.02065E+15,1212,0,robbery-car-jacking,robbery,10/31/2020 14:13,,10/31/2020 18:04,E 28TH AVE / N KEARNEY ST,3163753,1700988,-104.9175678,39.7565765,2,222,north-park-hill,1,0
2021639681,2.02164E+15,1212,0,robbery-car-jacking,robbery,11/10/2021 16:13,,11/10/2021 20:20,,3195614,1715097,-104.803865,39.7946919,5,522,gateway-green-valley-ranch,1,0
2021639668,2.02164E+15,1212,0,robbery-car-jacking,robbery,11/10/2021 16:13,,11/10/2021 18:36,15600 BLK E RANDOLPH PL,3195532,1716255,-104.8041252,39.7978724,5,522,gateway-green-valley-ranch,1,0
2021536198,2.02154E+15,1212,0,robbery-car-jacking,robbery,9/17/2021 13:11,,9/17/2021 14:02,,3164822,1695333,-104.9138955,39.7410337,2,222,south-park-hill,1,0
2018183988,2.01818E+15,1212,0,robbery-car-jacking,robbery,3/19/2018 1:45,3/19/2018 2:15,3/19/2018 4:17,855 S BROADWAY ST,3144188,1680515,-104.9875652,39.7006979,3,313,baker,1,0
2021279419,2.02128E+15,1212,0,robbery-car-jacking,robbery,5/18/2021 6:30,5/18/2021 7:00,5/18/2021 8:55,3860 N PEORIA ST,3183675,1706083,-104.8465817,39.7701909,5,512,central-park,1,0
2020650695,2.02065E+15,1212,0,robbery-car-jacking,robbery,11/2/2020 17:55,,11/2/2020 17:55,1650 N RALEIGH ST,3128942,1695982,-105.0414701,39.7433816,1,121,west-colfax,1,0
2021309331,2.02131E+15,1212,0,robbery-car-jacking,robbery,6/1/2021 10:39,,6/1/2021 13:31,E COLFAX AVE / N WASHINGTON ST,3146588,1694851,-104.9787436,39.7400156,6,623,capitol-hill,1,0
2018860173,2.01886E+15,1212,0,robbery-car-jacking,robbery,12/21/2018 22:00,,12/21/2018 22:57,W 29TH AVE / N VALLEJO ST,3136877,1701495,-105.0131479,39.7584025,1,113,highland,1,0
2017828195,2.01783E+15,1212,0,robbery-car-jacking,robbery,12/11/2017 21:29,,12/11/2017 22:45,,3170067,1697357,-104.8951969,39.7464955,2,223,east-colfax,1,0
2019790500,2.01979E+15,1212,0,robbery-car-jacking,robbery,12/15/2019 21:58,,12/16/2019 1:03,866 S ONEIDA ST,3167428,1680822,-104.9049668,39.7011518,3,322,washington-virginia-vale,1,0
20209391,2.02094E+13,1212,0,robbery-car-jacking,robbery,1/5/2020 5:00,,1/5/2020 5:13,400 BLOCK N INCA ST,3141397,1688523,-104.9973266,39.7227244,3,311,baker,1,0
2021352569,2.02135E+15,1212,0,robbery-car-jacking,robbery,6/21/2021 16:02,,6/21/2021 20:34,E 45TH AVE / N WASHINGTON ST,3146367,1708806,-104.979245,39.7783278,1,112,globeville,1,0
